code,title_it,slug,grande_gruppo,grande_gruppo_name_it,gruppo,classe,categoria,education_it,education_en,description,examples,istat_url,inapp_url
6.3.1.5.1,Addetti alla produzione di lenti e occhiali,6-3-1-5-1-addetti-alla-produzione-di-lenti-e-occhiali,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.1,6.3.1.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano il vetro o altri materiali adatti allo scopo per attribuirvi le proprietà richieste dalle lenti, ovvero rifiniscono e formano le lenti così realizzate anche per montarle su occhiali.",addetto a camera bianca lenti; addetto a lavori vari per montaggio aste e frontali per occhiali; addetto a riparazioni varie occhiali; addetto a timbratura lenti; addetto ad animatura aste su lastra; addetto ad inserimento cerniere per astucci e/o occhiali; addetto al controllo delle lenti per occhiali; addetto al trattamento superficiale delle lenti; addetto alle operazioni di taglio lenti; calcolatore ottico; incollatore di occhiali; metallizzatore ottico; molatore e pulitore di lenti; montatore di lenti; montatore di prismi; pulitore di vetreria ottica; rettificatore ottico; sagomatore di lenti in vetro; sbozzatore di lenti; sbozzatore di prismi,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.1.5.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.1.5.1
6.3.1.5.2,Addetti alla produzione di apparecchi ottici,6-3-1-5-2-addetti-alla-produzione-di-apparecchi-ottici,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.1,6.3.1.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano il vetro o altri materiali adatti allo scopo per attribuirvi le proprietà richieste dalle lenti ovvero costruiscono, montano, tarano e riparano apparecchiature ottiche per fini scientifici.","addetto alla misurazione delle lenti per apparecchi ottici; addetto alle operazioni di pulitura, satinatura, lucidatura, sabbiatura delle lenti per apparecchi ottici; costruttore di apparati ottici scientifici; costruttore di apparecchi ottici; montatore di strumenti ottici",https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.1.5.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.1.5.2
6.3.1.6.1,Orafi,6-3-1-6-1-orafi,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.1,6.3.1.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano, anche artigianalmente, metalli, pietre preziose e materiali simili per produrre oggetti ornamentali ovvero fondono, trafilano, formano, saldano, puliscono e levigano oro e altri metalli preziosi, costruendo artigianalmente e riparando gioielli ed altri articoli di oreficeria.",alesatore su metalli preziosi; anellista preparatore; assaggiatore di metalli preziosi; battiloro a macchina; battiloro a mano; bruschiatore di metalli preziosi; cammeista; catenista orafo; cesellatore di gioielli; coniatore di metalli preziosi; damaschinatore; filigranista (su metalli preziosi); fonditore di metalli preziosi; forgiatore di metalli preziosi; incastonatore di perle e pietre preziose; incisore a bulino di gioielli; incisore a macchina di metalli preziosi; incisore a mano; incisore copiatore di gioielli; incisore di matrici; incisore di monete e medaglie; incisore in argento; incisore in oro; incisore su metalli preziosi; intagliatore orafo; laminatore di metalli preziosi; lapidatore di metalli preziosi; lavorante in oro ed argento; modellista di metalli preziosi; modellista gioielliere; montatore di oreficeria; orafo; orafo bulinista; orafo filigranista; pantografista per metalli preziosi; preparatore di metalli preziosi; pulitore orafo; raffinatore di metalli preziosi; sbalzatore in metallo; stampatore di argenterie; stampatore di metalli preziosi; trafilatore di metalli preziosi,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.1.6.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.1.6.1
6.3.1.6.2,Addetti alla lavorazione di pietre preziose e dure,6-3-1-6-2-addetti-alla-lavorazione-di-pietre-preziose-e-dure,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.1,6.3.1.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano, anche artigianalmente, pietre preziose e materiali simili per produrre oggetti ornamentali ovvero tagliano, sfaccettano e levigano pietre preziose secondo modelli adatti ad amplificarne brillantezza e luce.","addetto alla lavorazione di pietre preziose; lavorante in corallo; lavorante in madreperla, in corallo e avorio; tagliatore di gemme",https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.1.6.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.1.6.2
6.3.1.6.3,Addetti alla lavorazione di bigiotteria,6-3-1-6-3-addetti-alla-lavorazione-di-bigiotteria,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.1,6.3.1.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità costruiscono artigianalmente articoli di bigiotteria, rosari e articoli simili.",lavorante di bigiotteria; lavorante in corone da rosario,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.1.6.3,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.1.6.3
6.3.2.1.1,Vasai e terracottai,6-3-2-1-1-vasai-e-terracottai,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità realizzano oggetti e manufatti utilizzando come materia prima impasti di terre e altri supporti inorganici lavorati e formati con stampi, torni o altre tecniche e successivamente sottoposti a varie tipologie di trattamenti termici ovvero lavorano e realizzano oggetti in terracotta, in maiolica, paste refrattarie e abrasive.",addetto alla produzione di maioliche; figurinaio in gesso e stucco; figurinaio in terracotta; incisore di terracotte; ocarinaio; padellaio in ceramica e terracotta; preparatore di paste refrattarie; pressatore di abrasivi e affini; quartaro; raschiatore vasaio; sagomista vasaio; sbavatore vasaio; sbozzatore vasaio; terracottaio; vasaio,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.1.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.1.1
6.3.2.1.2,Ceramisti,6-3-2-1-2-ceramisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,Le professioni comprese in questa unità realizzano oggetti e manufatti in ceramica e porcellana.,ceramista; ceramista al nastro; ceramista madrista; ceramista torniante; crogiolaio per ceramica; dosatore di vetrerie e ceramica; fornaciaio ceramista; guarnitore di ceramiche e porcellane; levapani di ceramiche e terracotta; macinatore ceramista; manicaio ceramista; miscelatore ceramista; modellatore ceramista; montatore di isolatori; muffolista artigianale su ceramica; porcellanatore; preparatore di paste da porcellane; preparatore di vernici da porcellane; rettificatore di isolatori in ceramica; tazzaio in ceramica,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.1.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.1.2
6.3.2.2.1,Soffiatori e modellatori del vetro,6-3-2-2-1-soffiatori-e-modellatori-del-vetro,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano il vetro per produrre oggetti e manufatti di varia natura ovvero fondono e modellano per soffiatura il vetro, realizzando oggetti e manufatti di artigianato artistico.",addetto alla svasatura di prodotti in vetro; fiorista in vetro; formatista di vetro; maestro soffiatore di vetro; maestro vetraio; pallinaio in vetro e ceramica; scannellatore di vetro rifinito; soffiatore di bulbi per valvole speciali; soffiatore di calici; soffiatore di globi e cilindri in vetro; soffiatore di tubi per illuminazione; soffiatore di vetro a cannula; svasatore di prodotti in vetro,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.2.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.2.1
6.3.2.2.2,"Tagliatori, molatori e levigatori del vetro",6-3-2-2-2-tagliatori-molatori-e-levigatori-del-vetro,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità tagliano, molano e levigano a freddo e temperano il vetro con l'ausilio di macchine semiautomatiche, realizzando vetrerie e manufatti in vetro di vario genere ed uso.",addetto fabbricazione di vetrerie per laboratori chimici; cesellatore in vetro; foratore di vetro; fresatore di vetro; guarnitore di isolatori in vetro; legatore di vetrate; levigatore di vetro; lucidatore di vetro; modellatore di isolatori; molatore di vetro; molatore di vetro e lenti; preparatore di blocchi grezzi di vetro; sagomatore di vetrerie; saldatore di vetrerie; sbavatore di vetrerie; selezionatore di vetrerie; sformatore alla pressa di vetrerie; smerigliatore di vetrerie; spianatore di lastre di vetro; stagnatore argentatore di specchi; stampatore su vetro; tagliatore di lastre e cristalli di vetro; tagliatore di vetro a dischi diamantati; tagliatore di vetro a gas; tagliatore di vetro a sega circolare; tagliatore e levatore di vetro a pressina; turbosabbiatore di vetreria; vetraio molatore; vuotatempera,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.2.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.2.2
6.3.2.3.0,Incisori ed acquafortisti su vetro,6-3-2-3-0-incisori-ed-acquafortisti-su-vetro,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,Le professioni comprese in questa unità incidono il vetro con mezzi meccanici e chimici per realizzare oggetti e manufatti per fini decorativi.,graffitore in vetro; incisore a sabbia; incisore di vetro,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.3.0
6.3.2.4.0,Pittori e decoratori su vetro e ceramica,6-3-2-4-0-pittori-e-decoratori-su-vetro-e-ceramica,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.2,6.3.2.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità decorano, argentano, dorano, laccano, smaltano e ritoccano manufatti finiti in vetro e ceramica.",aerografista lavorazione su vetro e ceramiche; applicatore di decalcomanie su vetro e ceramiche; applicatore di stampe su vetro e ceramiche; argentatore di vetreria e ceramica; argentatore su vetro e ceramiche; brunitore su vetro e ceramiche; decoratore di ceramica; decoratore su vetro a getto di sabbia; doratore su vetro e ceramica; laccatore su vetro e ceramica; letterista su vetro e ceramica; mosaicista in vetro e ceramica; operaio restauratore di mosaici; operaio restauratore di vetrate artistiche; ornatista su vetro e ceramica; pantografista su vetro e ceramica; pittore ceramista; pittore su vetro; restauratore artigiano di mosaici; restauratore artigiano di vetrate artistiche; ritoccatore su vetro e ceramica; scultore su ceramica; smaltatore su vetro e ceramica; verniciatore di ceramiche,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.2.4.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.2.4.0
6.3.3.1.1,Cartapestai,6-3-3-1-1-cartapestai,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.3,6.3.3.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano artigianalmente realizzando, rifinendo e riparando oggetti e manufatti in cartapesta.",cartapestaio; modellatore di statue in cartapesta,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.3.1.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.3.1.1
6.3.3.1.2,Incisori e intarsiatori su legno,6-3-3-1-2-incisori-e-intarsiatori-su-legno,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.3,6.3.3.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano artigianalmente il legno e i suoi derivati, ovvero intarsiano, incidono e intagliano il legno per realizzare oggetti e manufatti ornamentali o per decorare e impreziosire mobili, porte o altri prodotti in legno; riparano e restaurano mobili e oggetti ornamentali di particolare rifinitura, utilizzando legni pregiati.",artigiano addetto alla lavorazione artistica del legno; astucciaio in legno; baloccaio in legno; bambolaio in legno; bulinatore di legnami; corniciaio; decoratore su legno; ebanista; ebanista lucidatore; fabbricante di pipe; falegname ebanista; falegname mobiliere; falegname modellista; finitore di mobili; impiallacciatore; incisore su legno; indoratore di mobili; intagliatore su legno; intarsiatore su legno; intestatore ebanista; laccatore di mobili; lavorante a traforo su legno; levigatore di legnami; lucidatore su legno; mobiliere in formica; mobiliere in legno; modanatore; modellatore di giocattoli in formica; modellista di giocattoli in legno; ornatista su legno; pipaio; placcatore impiallacciatore; restauratore di mobili; sbalzatore in legno; sbavatore di pipe; sbozzatore di radica; sceglitore in bianco di abbozzi per pipe; sceglitore in nero di abbozzi per pipe; stipettaio in legno; stuccatore di mobili,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.3.1.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.3.1.2
6.3.3.2.1,Artigiani di prodotti tessili artistici lavorati a mano,6-3-3-2-1-artigiani-di-prodotti-tessili-artistici-lavorati-a-mano,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.3,6.3.3.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano artigianalmente il tessuto ovvero realizzano manufatti e oggetti di artigianato artistico in tessuto, maglia o in altre fibre tessili.",artigiano tessitura artistica,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.3.2.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.3.2.1
6.3.3.2.2,Artigiani di prodotti artistici in pelle e cuoio lavorati a mano,6-3-3-2-2-artigiani-di-prodotti-artistici-in-pelle-e-cuoio-lavorati-a-mano,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.3,6.3.3.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano artigianalmente realizzando manufatti e oggetti di artigianato artistico in cuoio, in pelle o materiali simili.","artigiano artistico, accessori in cuoio; artigiano lavorazioni artistiche del cuoio; pellettiere artigiano artistico; pellettiere artigiano artistico accessori di pelle",https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.3.2.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.3.2.2
6.3.4.1.0,Operatori delle attività poligrafiche di pre-stampa,6-3-4-1-0-operatori-delle-attivit-poligrafiche-di-pre-stampa,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità si occupano della disposizione manuale con caratteri mobili, meccanica o digitale del testo, delle immagini e di altri segni da riprodurre sul supporto da stampare, definendo dimensioni delle immagini e dei caratteri, spaziature e crenature, allineamenti, interlinee e quant'altro necessario a disporre il tutto in modo ordinato, leggibile e ben organizzato allo sguardo o al tatto.",addetto al prestampa; cianografo; cliscerista fototipografico; compositore a macchina; compositore a mano; compositore alla monotype; compositore linotipista; compositore stampatore; compositore tipografo; cromista tipografo; fonditore alla monotype; fonditore di caratteri; fonditore di lastre di piombo; fotocompositore; fotoincisore; fotolitografo; fototecnico eliografo; fototipografo; granitore tipografo; impaginatore; macchinista di mettigomma; macchinista fototipista; macchinista tipografo; microtipista di officina; montatore di cliches; operatore calcografico; preparatore di bozze; preparatore di fototipia; proto; rilievografo; ritoccatore fototipografico; rullatore; rullatore tipografo; stampatore braille; tipografo impressore; torcoliere; tricromista,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.1.0
6.3.4.2.0,Stampatori offset e alla rotativa,6-3-4-2-0-stampatori-offset-e-alla-rotativa,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità stampano testi, disegni, immagini ed altro materiale con macchine offset o di altro tipo basate sull'impressione di superfici curve, curano il posizionamento delle matrici, regolano l'inchiostratura, la successione dei supporti da stampare o la continuità della bobina di carta.",capo macchina rotativa; conduttore di macchine da stampa o riproduzione; inchiostratore; rotativista; rotolitografo; stampatore alla rotativa; stampatore offset,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.2.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.2.0
6.3.4.3.0,"Zincografi, stereotipisti ed elettrotipisti",6-3-4-3-0-zincografi-stereotipisti-ed-elettrotipisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità generano la matrice di stampa utilizzando tecniche di incisione chimica, per calco o fusione del bassorilievo tipografico o per deposito elettrolitico o galvanoplastico.",ritoccatore all'aerografo; ritoccatore di lastre su zinco; stereotipista; zincografo,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.3.0
6.3.4.4.1,Artigiani acquafortisti,6-3-4-4-1-artigiani-acquafortisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità applicano tecniche di incisione chimica per generare tipi diversi di matrici da stampa, ovvero incidono su lastre metalliche protette da vernici asportando rispettivamente le immagini positive e negative con soluzioni chimiche.",acquafortista riproduttore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.4.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.4.1
6.3.4.4.2,"Litografi, serigrafisti e incisori tipografici",6-3-4-4-2-litografi-serigrafisti-e-incisori-tipografici,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità applicano tecniche di incisione manuale e chimica per generare tipi diversi di matrici da stampa, ovvero riportano gli oggetti da riprodurre su seta trattata con soluzioni fotosensibili, su pietre calcaree o su lastre di metallo poroso fissando, in positivo, sul supporto sostanze grasse idrorepellenti e lipofile.",cromista litografo; disegnatore litografo (poligrafici); incisore cartografo; incisore litografo; incisore rotocalcografo; incisore su rame; incisore su zinco; levigatore di pietre litografiche; serigrafo; xilografo incisore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.4.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.4.2
6.3.4.5.0,Rilegatori e rifinitori post stampa,6-3-4-5-0-rilegatori-e-rifinitori-post-stampa,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.3,6.3.4,6.3.4.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità assemblano, cuciono, incollano e rifilano i singoli fogli di carta stampata in blocchi e libri applicando copertine o altri tipi di rifiniture.",addetto alla piegatrice per rilegatura; addetto alla piegatrice tipografica; allestitore di editoria; capo macchina confezione periodici; cucitore di legatoria; decoratore di libri; doratore di libri; doratore di tagli; legatore di blocchi di carta; legatore di libri; legatore in brochure; rifilatore di fogli; rilegatore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.3.4.5.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.3.4.5.0
6.4.1.1.0,Agricoltori e operai agricoli specializzati di colture in pieno campo,6-4-1-1-0-agricoltori-e-operai-agricoli-specializzati-di-colture-in-pieno-campo,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.1,6.4.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano e mettono a produzione colture in pieno campo di cereali, verdure, tabacco, girasole, piante medicinali, fieno ed altre produzioni alimentari o destinate alla trasformazione e alla produzione industriale.",bieticoltore; cerealicoltore; coltivatore affittuario di colture in pieno campo; coltivatore di piante medicinali; coltivatore usufruttuario di colture in pieno campo; contadino di colture in pieno campo; legumicoltore; risicoltore; tabacchicoltore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.1.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.1.1.0
6.4.1.2.0,Agricoltori e operai agricoli specializzati di coltivazioni legnose agrarie,6-4-1-2-0-agricoltori-e-operai-agricoli-specializzati-di-coltivazioni-legnose-ag,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.1,6.4.1.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano e mettono a produzione viti, alberi da frutta e da legno, olivi ed altre produzioni legnose destinate all'alimentazione o alla trasformazione e alla produzione industriale.",agrumicoltore; albericoltore; calibratore manuale di frutta; capo mastro di agrumi; cernitore di prodotti ortofrutticoli; cernitore di uva da tavola; cernitore manuale di agrumi; frutticoltore; innestatore; irroratore agricolo di coltivazioni legnose; mandorlicoltore; massaro di vigneti; olivicoltore; potatore; solforatore di coltivazioni legnose; vendemmiatore; viticoltore; viticoltore vignaiolo,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.1.2.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.1.2.0
6.4.1.3.1,"Agricoltori e operai agricoli specializzati di giardini e vivai, di coltivazioni di fiori e piante ornamentali",6-4-1-3-1-agricoltori-e-operai-agricoli-specializzati-di-giardini-e-vivai-di-col,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.1,6.4.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità producono in serre e in tutte le stagioni fiori, piante ornamentali e simili, allevano e selezionano in vivai piante destinate alle coltivazioni agricole; curano l'allestimento di aree verdi, coltivando piante ornamentali e sistemando le aiuole in parchi e giardini.",fioraio coltivatore; floricoltore; giardiniere; ibridatore; piantatore di talee; realizzatore di aiuole con infiorescenze; rigeneratore di manti erbosi; serrista; trapiantatore; vivaista,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.1.3.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.1.3.1
6.4.1.3.2,"Agricoltori e operai agricoli specializzati di coltivazioni ortive in serra, di ortive protette o di orti stabili",6-4-1-3-2-agricoltori-e-operai-agricoli-specializzati-di-coltivazioni-ortive-in-,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.1,6.4.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,Le professioni comprese in questa unità coltivano in serre e in orti stabili o protetti ortaggi e prodotti agricoli fuori stagione destinati al consumo alimentare.,asparagicoltore; coltivatore di funghi; erboricoltore; funghicoltore; orticoltore; ortofrutticoltore; ortovivaista,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.1.3.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.1.3.2
6.4.1.4.0,Agricoltori e operai agricoli specializzati di colture miste,6-4-1-4-0-agricoltori-e-operai-agricoli-specializzati-di-colture-miste,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.1,6.4.1.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano e mettono a produzione in modo non specialistico o univoco più tipologie di colture (in pieno campo, legnose, vivaistiche, terricole e ortive).","addetto alla coltura mista; contadino, raccolti misti; operaio agricolo qualificato, raccolti misti",https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.1.4.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.1.4.0
6.4.2.1.0,Allevatori e operai specializzati degli allevamenti di bovini ed equini,6-4-2-1-0-allevatori-e-operai-specializzati-degli-allevamenti-di-bovini-ed-equin,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano, per produrre carne, latte o altri prodotti, bovini ed equini mantenendoli in salute, alimentandoli in stalla o al pascolo, custodendoli, programmandone la riproduzione e assistendoli nei parti, occupandosi della manutenzione degli ambienti connessi all'attività produttiva e delle operazioni di mungitura e di trasformazione e conservazione del latte.",addetto all'assistenza nella fecondazione artificiale (allevamento bovini ed equini); allevatore di bovini; allevatore di bufali; allevatore di bufalini; allevatore di equini; allevatore di giumente; allevatore di tori; artiere ippico; bergamino; buttero; capo scuderia allevamenti equini; capo stalla allevamenti bovini; fattore di bestiame; massaro di animali; raccoglitore di latte negli allevamenti di bovini,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.1.0
6.4.2.2.0,Allevatori e operai specializzati degli allevamenti di ovini e caprini,6-4-2-2-0-allevatori-e-operai-specializzati-degli-allevamenti-di-ovini-e-caprini,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano, per produrre carne, latte o altri prodotti, ovini e caprini mantenendoli in salute, alimentandoli in stalla o al pascolo, custodendoli, programmandone la riproduzione e assistendoli nei parti, occupandosi della manutenzione degli ambienti connessi all'attività produttiva e delle operazioni di mungitura e di trasformazione e conservazione del latte.",allevatore di caprini; allevatore di caprini e ovini; allevatore di ovini; armentaro; pastore; vergaro pastore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.2.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.2.0
6.4.2.3.0,Allevatori e operai specializzati degli allevamenti di suini,6-4-2-3-0-allevatori-e-operai-specializzati-degli-allevamenti-di-suini,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano, per produrre carne o altri prodotti, suini mantenendoli in salute, alimentandoli in stalla o al pascolo, custodendoli, programmandone la riproduzione e assistendoli nei parti, occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",allevatore di suini; castratore di suini; pastore di maiali,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.3.0
